RSK_ELMN_NM,RSK_ELMN_GRD,RN_1HR,AIRTP,LOT,LAT,LOTNO_ADDR,ROAD_NM_ADDR
SF20306,F,.5,0,127.7149262406,36.5364195308,충북 보은군 내북면 서지리 7-3,충청북도 보은군 산외면 산외로 23-20
SF20306,F,.5,1,127.6899942389,36.577544012,충북 보은군 산외면 이식리 364-1,충청북도 보은군 산외면 이식로 34
SF20304,J,.5,-1,127.6767711826,36.3928192599,충북 옥천군 안내면 정방리 53-3,충청북도 옥천군 안내면 정방1길 Jan-47 축사
SF20302,F,.5,1,126.6871436278,34.9616452545,전남 나주시 왕곡면 덕산리 675,전라남도 나주시 왕곡면 고분로 1377
SF20304,F,.5,2,127.2210708301,34.5587240036,전남 고흥군 풍양면 안동리 674,전라남도 고흥군 풍양면 유자로 217
SF20302,F,.5,2,127.214663243,34.5385340759,전남 고흥군 풍양면 매곡리 880-25,전라남도 고흥군 풍양면 유자로 513
SF20302,F,.5,2,127.2201864976,34.5347916963,전남 고흥군 풍양면 매곡리 890-8,전라남도 고흥군 풍양면 유자로 555
SF20302,F,.5,2,127.2351695284,34.5223068643,전남 고흥군 풍양면 풍남리 산 179-1,전라남도 고흥군 고흥읍 천마로 1356-26
SF20304,F,.5,2,127.2378318835,34.5244498266,전남 고흥군 풍양면 풍남리 산 162-3,전라남도 고흥군 고흥읍 천마로 1233
SF20302,F,.5,2,127.2220776179,34.5666760131,전남 고흥군 풍양면 봉양리 193-2,전라남도 고흥군 풍양면 유자로 119-7
SF20302,J,.5,-1,127.0421579637,34.7598710469,전남 보성군 보성읍 대야리 149-2,전라남도 보성군 보성읍 흥성로 2101
SF20302,F,.5,0,127.0938194729,34.818552544,전남 보성군 미력면 용정리 889-17,전라남도 보성군 보성읍 송재로 853-9
SF20302,F,.5,2,127.1006277915,34.6764974586,전남 보성군 회천면 군농리 1114-2,전라남도 보성군 회천면 우암길 186 회천면 군농리 1111 제1종근린생활시설 (김영수)
SF20302,F,.5,1,126.4312703547,34.7751397724,전남 영암군 삼호읍 난전리 1685-41,전라남도 영암군 대불로 787 금호타이어삼호영업소
SF20306,E,.5,4,126.5313339643,35.386865724,전북 고창군 공음면 용수리 869-6,전라북도 고창군 계동길 37-21 
SF20306,E,.5,4,126.4457227326,35.4428465907,전북 고창군 상하면 자룡리 산 53-1,전라북도 고창군 진암구시포로 452-16 
SF20306,E,.5,4,126.5088403309,35.4581199537,전북 고창군 상하면 검산리 산 35,전라북도 고창군 선운대로 1051 
SF20302,J,.5,-1,127.4392275883,35.318329844,전남 구례군 산동면 원촌리 384-6,전라남도 구례군 산동면 원촌길 134 주택 원촌길 134
SF20304,J,.5,-1,127.47053598,35.3201094486,전남 구례군 산동면 좌사리 898-2,전라남도 구례군 산동면 상관1길 45 산수유 문화관   
SF20302,F,.5,2,127.4228419948,34.531416163,전남 고흥군 포두면 남성리 산 2-1,전라남도 고흥군 고흥읍 우주로 2012 소매점
SF20302,F,.5,2,127.4249702585,34.5369139117,전남 고흥군 포두면 옥강리 산 209-5,전라남도 고흥군 고흥읍 우주로 1801-14 재실
SF20302,F,.5,2,127.4151443113,34.5453083617,전남 고흥군 포두면 옥강리 산 47-1,전라남도 고흥군 고흥읍 우주로 1743-6
SF20302,F,.5,2,127.4138854771,34.5493988088,전남 고흥군 포두면 옥강리 산 37-5,전라남도 고흥군 고흥읍 우주로 1715-4
SF20302,F,.5,2,127.342427785,34.5442692376,전남 고흥군 포두면 세동리 1176-4,전라남도 고흥군 고흥읍 우주로 967
SF20302,F,.5,2,126.6927320384,34.8488389112,전남 영암군 신북면 장산리 산 120-2,전라남도 영암군 신북면 산장산길 7
SF20302,F,.5,1,126.6431203133,34.703260969,전남 영암군 학산면 상월리 산 139-9,전라남도 영암군 녹색로 2768 
SF20302,F,.5,1,126.6167834994,34.7460448484,전남 영암군 학산면 용산리 253-10,전라남도 영암군 군서면 왕인로 255-25
SF20302,F,.5,1,126.6145042649,34.7401448998,전남 영암군 학산면 용산리 938-3,전라남도 영암군 왕인로 197 
SF20302,F,.5,1,126.3788444001,35.0504197694,전남 무안군 현경면 용정리 982,전라남도 무안군 현경면 현해로 566
SF20304,F,.5,2,126.488701308,35.1853179911,전남 함평군 신광면 함정리 704-14,전라남도 함평군 함평읍 함영로 2550
SF20302,F,.5,2,126.5549454118,35.0437365431,전남 함평군 학교면 죽정리 1408-3,전라남도 함평군 학교면 청수원길 02월 01일
SF20302,F,.5,1,126.6057719508,35.1380823453,전남 함평군 나산면 초포리 265-3,전라남도 함평군 함평읍 함장로 2697-3  함장로 2697-3
SF20306,E,.5,2,126.5812792212,35.3243823488,전북 고창군 대산면 춘산리 산 52-2,전라북도 고창군 영대로 1105-10 
SF20306,J,.5,-1,127.3345817611,35.2667578497,전남 곡성군 오곡면 오지리 산 1-5,전라남도 곡성군 호곡1길 149 
SF20306,J,.5,-1,127.3717502317,35.2054259487,전남 곡성군 오곡면 압록리 567,전라남도 구례군 섬진강로 992-4 
SF20306,F,.5,1,126.7894876287,35.3069309155,전남 장성군 장성읍 영천리 748-3,전라남도 장성군 장성읍 단풍로 23
SF20302,F,.5,1,126.8137226403,35.3569448696,전남 장성군 장성읍 용강리 517-1,전라남도 장성군 장성읍 신흥로 181
SF20302,F,.5,1,126.8166464021,35.2786400234,전남 장성군 진원면 율곡리 산 2-53,전라남도 장성군 진원면 홍문길 28
SF20302,F,.5,1,126.7262848092,35.2794107953,전남 장성군 동화면 남평리 248-18,전라남도 장성군 동화면 삼동로 578-16
SF20306,F,.5,2,126.7935399515,35.3578701535,전남 장성군 북일면 신흥리 947-1,전라남도 장성군 북일면 원신흥길 14-18
SF20304,F,.5,2,126.8079932298,35.3680256528,전남 장성군 북일면 신흥리 산 49-3,전라남도 장성군 장성읍 봉암로 908
SF20302,F,.5,2,126.7516391462,35.4121742181,전남 장성군 북일면 문암리 산 75-3,전라남도 장성군 북이면 금량길 17-170
SF20306,F,.5,3,128.2837446193,35.7363205248,경북 고령군 대가야읍 헌문리 산 7-5,경상북도 고령군 고령읍 어부실길 101
SF20304,F,.5,3,128.2900003857,35.7270529926,경북 고령군 대가야읍 장기리 산 16-1,경상북도 고령군 고령읍 성산로 46
SF20306,F,.5,3,128.2887187425,35.7280053756,경북 고령군 대가야읍 장기리 산 16-4,경상북도 고령군 고령읍 성산로 46
SF20306,F,.5,3,128.2763602484,35.7296779654,경북 고령군 대가야읍 장기리 170-7,경상북도 고령군 고령읍 중앙로 72
SF20304,F,.5,1,128.1929467355,35.8016283069,경북 고령군 덕곡면 노리 544-1,경상북도 고령군 고령읍 덕운로 1038
SF20302,F,.5,3,128.2308887122,35.6830616384,경북 고령군 쌍림면 송림리 산 7-2,경상북도 고령군 쌍림면 영서로 3410-10  영서로 3410-10
SF20306,F,.5,3,128.2151936205,35.6526388088,경북 고령군 쌍림면 합가리 산 69-1,경상북도 고령군 쌍림면 가곡길 76
SF20304,F,.5,3,128.2172387593,35.6428455551,경북 고령군 쌍림면 합가리 산 53,경상남도 합천군 율곡면 기리길 259-54
SF20306,F,.5,3,128.2071069649,35.649108867,경북 고령군 쌍림면 합가리 산 89-1,경상남도 합천군 율곡면 와리2길 03월 13일
SF20304,F,.5,3,128.2851336644,35.6529264312,경북 고령군 쌍림면 평지리 산 140-2,경상북도 고령군 쌍림면 율평로 380-54
SF20302,F,.5,1,127.8995839532,35.4065261002,경남 산청군 산청읍 병정리 382,경상남도 산청군 산청읍 친환경로2720번길 222-28
SF20304,F,.5,0,127.9465368691,35.4635861478,경남 산청군 차황면 신기리 산 8-20,경상남도 산청군 차황면 신차로1592번길 60-20
SF20302,F,.5,1,127.8065614984,35.4592093735,경남 산청군 금서면 신아리 791-7,경상남도 산청군 금서면 동의보감로 917-5
SF20304,F,.5,2,128.0587814839,35.3829468544,경남 산청군 생비량면 제보리 843-1,경상남도 산청군 생비량면 상능로255번길 16
SF20304,F,.5,2,127.9714920066,35.3996163348,경남 산청군 신등면 모례리 756-11,경상남도 산청군 산청읍 정곡척지로 674 숲속정원관광농원
SF20302,J,.5,-1,127.8984530837,35.6799873442,경남 거창군 거창읍 송정리 332-5,경상남도 거창군 운정3길 10 
SF20302,J,.5,-1,127.8812663831,35.6914512763,경남 거창군 거창읍 송정리 산 136,경상남도 거창군 거창읍 거안로 1173-7 산수정식당
SF20302,J,.5,-1,127.9250173375,35.6966790311,경남 거창군 거창읍 양평리 1239-122,경상남도 거창군 심소정길 39-68 거창군 상하수도사업소
SF20304,F,.5,1,127.8339957195,35.6795337313,경남 거창군 마리면 고학리 산 37-10,경상남도 거창군 거창읍 거안로 538 약수정산장
SF20302,F,.5,1,127.8514119114,35.7232545451,경남 거창군 마리면 월계리 99-4,경상남도 거창군 주상면 빼재로 212
SF20302,F,.5,1,127.8514119114,35.7232545451,경남 거창군 마리면 월계리 99-4,경상남도 거창군 주상면 빼재로 212
SF20302,F,.5,2,126.9400228589,35.1561070579,광주 동구 산수동 79-24,광주광역시 동구 무등로 548 무등파크맨션
SF20302,F,.5,2,126.9439044398,35.1518481575,광주 동구 지산동 산 41-1,광주광역시 동구 지호로 179-16 
SF20306,E,1,3,127.1139208745,35.8238016699,전북 전주시 완산구 중화산동2가 720-12,전라북도 전주시 완산구 유연로 260 우리항맥외과
SF20306,E,1,3,127.1135395962,35.8179101787,전북 전주시 완산구 중화산동2가 485-98,전라북도 전주시 완산구 효자로 260
SF20306,E,1,3,127.113768387,35.8205415089,전북 전주시 완산구 중화산동2가 526-13,전라북도 전주시 완산구 화산천변3길 02월 19일
SF20306,E,1,3,127.1126239145,35.8271045416,전북 전주시 완산구 서신동 417-4,전라북도 전주시 완산구 서신천변1길 31
SF20306,E,1,3,127.1239523041,35.8338570522,전북 전주시 완산구 서신동 760-11,전라북도 전주시 완산구 전주천서로 473-12
SF20306,E,1,3,127.1228081109,35.8278639339,전북 전주시 완산구 서신동 294-2,전라북도 전주시 완산구 백제대로 391 새마을금고
SF20306,E,1,3,127.1227393678,35.827739931,전북 전주시 완산구 서신동 294-2,전라북도 전주시 완산구 잿뜸1길 8 우신아파트
SF20306,E,1,3,127.1227393683,35.8277216155,전북 전주시 완산구 서신동 294-2,전라북도 전주시 완산구 잿뜸1길 8 우신아파트
SF20306,E,1,3,127.1215567117,35.8337189623,전북 전주시 완산구 서신동 884,전라북도 전주시 완산구 온고을로 13 NPS국민연금
SF20306,E,1,3,127.1246692188,35.8332672344,전북 전주시 완산구 서신동 884-1,전라북도 전주시 완산구 전주천서로 473
SF20306,E,1,3,127.1123191553,35.8123788775,전북 전주시 완산구 효자동2가 1117-14,전라북도 전주시 완산구 강변로 252
SF20306,E,1,3,127.1300783313,35.8259082338,전북 전주시 덕진구 진북동 975-1,전라북도 전주시 덕진구 전주천서로 377
SF20310,E,1,3,127.1298844674,35.8264684117,전북 전주시 덕진구 진북동 1124-165,전라북도 전주시 덕진구 전주천서로 385
SF20310,E,1,3,127.125328579,35.9002852944,전북 전주시 덕진구 전미동1가 201-4,전라북도 전주시 덕진구 하오송전길 6
SF20310,E,1,3,127.0773597124,35.8937214043,전북 전주시 덕진구 고랑동 1150,전라북도 전주시 덕진구 삼례로 168 해바라기주유소
SF20310,E,.5,4,127.0048797674,35.8940986617,전북 익산시 춘포면 춘포리 989,전라북도 전주시 덕진구 만경강남로 651
SF20304,F,.5,1,127.0096370244,35.5907586871,전북 정읍시 칠보면 시산리 산 115-21,전라북도 정읍시 칠보면 행단1길 83
SF20302,F,.5,0,127.4696790344,35.4521675786,전북 남원시 이백면 강기리 180-2,전라북도 남원시 운봉읍 황산로 309-34 금융산업개발(유)
SF20302,F,.5,0,127.4695549875,35.4522430998,전북 남원시 이백면 강기리 180-2,전라북도 남원시 운봉읍 황산로 309-34 금융산업개발(유)
SF20306,F,.5,0,127.4702110966,35.4505825053,전북 남원시 이백면 양가리 산 102,전라북도 남원시 운봉읍 황산로 309-34 금융산업개발(유)
SF20302,F,.5,0,127.4690687767,35.45080001,전북 남원시 이백면 양가리 산 102,전라북도 남원시 운봉읍 황산로 309-34 금융산업개발(유)
SF20302,F,.5,0,127.479243565,35.4458938939,전북 남원시 이백면 양가리 산 55-10,전라북도 남원시 운봉읍 황산로 420-13 제각
SF20302,F,.5,0,127.4774736231,35.4493371783,전북 남원시 이백면 양가리 산 102,전라북도 남원시 운봉읍 황산로 420-13 제각
SF20306,F,.5,0,127.4819287767,35.4489465258,전북 남원시 이백면 양가리 산 55-1,전라북도 남원시 운봉읍 황산로 420-13 제각
SF20302,F,.5,0,127.4690820521,35.450637432,전북 남원시 이백면 양가리 산 102,전라북도 남원시 운봉읍 황산로 309-34 금융산업개발(유)
SF20302,F,.5,0,127.4762072721,35.4490257924,전북 남원시 이백면 양가리 산 102,전라북도 남원시 운봉읍 황산로 420-13 제각
SF20304,F,.5,0,127.26228962,35.9906433953,전북 완주군 고산면 소향리 162,전라북도 완주군 고산면 대아저수로 439 러브모텔
SF20302,J,.5,-1,127.1550590309,35.6381218783,전북 임실군 운암면 입석리 산 26-7,전라북도 임실군 운암면 국사봉로 749
SF20306,F,.5,1,127.1803531075,35.3883158937,전북 순창군 인계면 지산리 산 37-2,전라북도 순창군 인계면 가목길 13-76
SF20306,F,.5,1,127.1802543375,35.3881488808,전북 순창군 인계면 지산리 산 37-2,전라북도 순창군 인계면 가목길 13-76
SF20306,F,.5,0,127.2290457228,35.4492075226,전북 순창군 동계면 동심리 702-8,전라북도 순창군 동계면 귀미로 Feb-98
SF20306,F,.5,0,127.2590870464,35.463604033,전북 순창군 동계면 신흥리 188-2,전라북도 순창군 동계면 충효로 689-14
SF20306,F,.5,0,127.0749428004,35.4173976576,전북 순창군 팔덕면 청계리 산 191-1,전라북도 순창군 구림면 자양로 17
SF20302,F,.5,0,127.2478817814,35.415495107,전북 순창군 적성면 괴정리 105-2,전라북도 순창군 적성면 비홍로 153
SF20306,F,.5,0,127.2348902666,35.4113036826,전북 순창군 적성면 괴정리 산 166-8,전라북도 순창군 동계면 충효로 18-23
SF20302,F,.5,0,127.2336829844,35.4123040289,전북 순창군 적성면 괴정리 산 170-7,전라북도 순창군 동계면 충효로 18-23
SF20304,F,.5,0,127.0710273057,35.4221867052,전북 순창군 구림면 자양리 584-3,전라북도 순창군 구림면 자양로 17
SF20302,F,.5,3,126.4945973731,35.5888110938,전북 부안군 변산면 도청리 산 26-18,전라북도 부안군 행안면 변산로 3372
SF20302,F,.5,3,126.5449897029,35.6921785003,전북 부안군 변산면 대항리 산 40-9,전라북도 부안군 변산면 합구길 14-15
SF20302,F,.5,3,126.540816873,35.6902553026,전북 부안군 변산면 대항리 산 127-5,전라북도 부안군 행안면 변산로 1867-4
SF20302,F,.5,3,126.5312202704,35.6801999333,전북 부안군 변산면 대항리 634,전라북도 부안군 행안면 변산로 2081 변산횟집식당
SF20302,F,.5,3,126.5346912717,35.6817934402,전북 부안군 변산면 대항리 634,전라북도 부안군 변산면 방포길 3
SF20302,F,.5,3,126.5477894415,35.6914215073,전북 부안군 변산면 대항리 산 38-1,전라북도 부안군 행안면 변산로 1804
SF20302,F,.5,3,126.5317999761,35.6830571604,전북 부안군 변산면 대항리 산 113-9,전라북도 부안군 행안면 변산로 1996
SF20302,F,.5,3,126.5347217469,35.6833441526,전북 부안군 변산면 대항리 411-28,전라북도 부안군 변산면 변산우회길 162-10
SF20306,F,.5,1,127.1427276094,35.3073490933,전남 곡성군 옥과면 주산리 산 31-2,전라북도 순창군 곡순로 Feb-04 
SF20306,J,.5,-1,127.1326660142,35.1954131482,전남 곡성군 오산면 선세리 524-3,전라남도 곡성군 성덕관음길 48-76 
SF20302,F,.5,2,127.3802060848,34.500611761,전남 고흥군 도화면 봉산리 산 57-1,전라남도 고흥군 고흥읍 천마로 3068-17
SF20302,F,.5,2,127.3751253076,34.5037344723,전남 고흥군 도화면 봉산리 18-3,전라남도 고흥군 고흥읍 천마로 Jun-55
SF20302,F,.5,2,127.5050200145,34.4556126341,전남 고흥군 봉래면 예내리 산 138-5,전라남도 고흥군 봉래면 창포안길 19-17
SF20302,F,.5,2,127.496796301,34.4555209152,전남 고흥군 봉래면 예내리 산 286-7,전라남도 고흥군 봉래면 창포안길 67
